id,inode,dev,type,op,gp,tp,num_of_links,owner_id,group_id,size,time,name,parentID,abs_path
18561,3147643,112,-,6,4,4,1,0,0,11603,1581368668.4170809,timeit.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/timeit.cpython-36.pyc
18562,3147572,112,-,6,4,4,1,0,0,6478,1581368668.3920808,mailcap.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/mailcap.cpython-36.pyc
18563,3147622,112,-,6,4,4,1,0,0,10278,1581368668.4110808,sre_compile.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/sre_compile.cpython-36.pyc
18564,3147635,112,-,6,4,4,1,0,0,15916,1581368668.4150808,sysconfig.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/sysconfig.cpython-36.pyc
18565,3147527,112,-,6,4,4,1,0,0,6270,1581368668.3690808,codeop.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/codeop.cpython-36.pyc
18566,3147632,112,-,6,4,4,1,0,0,16938,1581368668.4140809,sunau.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/sunau.cpython-36.pyc
18567,3147522,112,-,6,4,4,1,0,0,10080,1581368668.3660808,cgitb.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/cgitb.cpython-36.pyc
18568,3147569,112,-,6,4,4,1,0,0,5641,1581368668.3910809,macpath.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/macpath.cpython-36.pyc
18569,3147624,112,-,6,4,4,1,0,0,20358,1581368668.4120808,sre_parse.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/sre_parse.cpython-36.pyc
18570,3147519,112,-,6,4,4,1,0,0,4294,1581368668.3630807,cProfile.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/cProfile.cpython-36.pyc
18571,3147580,112,-,6,4,4,1,0,0,5413,1581368668.3950808,opcode.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/opcode.cpython-36.pyc
18572,3147646,112,-,6,4,4,1,0,0,19495,1581368668.4180808,trace.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/trace.cpython-36.pyc
18573,3147554,112,-,6,4,4,1,0,0,4259,1581368668.387081,glob.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/glob.cpython-36.pyc
18574,3147516,112,-,6,4,4,1,0,0,12086,1581368668.3620808,binhex.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/binhex.cpython-36.pyc
18575,3147562,112,-,6,4,4,1,0,0,79739,1581368668.3890808,inspect.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/inspect.cpython-36.pyc
18576,3147595,112,-,6,4,4,1,0,0,13901,1581368668.4020808,profile.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/profile.cpython-36.pyc
18577,3147579,112,-,6,4,4,1,0,0,12142,1581368668.3950808,numbers.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/numbers.cpython-36.pyc
18578,3147567,112,-,6,4,4,1,0,0,34030,1581368668.390081,locale.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/locale.cpython-36.pyc
18579,3147520,112,-,6,4,4,1,0,0,25882,1581368668.3650808,calendar.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/calendar.cpython-36.pyc
18580,3147537,112,-,6,4,4,1,0,0,351,1581368668.3750808,decimal.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/decimal.cpython-36.pyc
18581,3147626,112,-,6,4,4,1,0,0,3851,1581368668.413081,stat.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/stat.cpython-36.pyc
18582,3147552,112,-,6,4,4,1,0,0,4177,1581368668.3860807,getpass.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/getpass.cpython-36.pyc
18583,3147658,112,-,6,4,4,1,0,0,15797,1581368668.4240808,webbrowser.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/webbrowser.cpython-36.pyc
18584,3147615,112,-,6,4,4,1,0,0,16560,1581368668.4090807,site.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/site.cpython-36.pyc
18585,3147651,112,-,6,4,4,1,0,0,8201,1581368668.420081,types.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/types.cpython-36.pyc
18586,3147620,112,-,6,4,4,1,0,0,22013,1581368668.410081,socket.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/socket.cpython-36.pyc
18587,3147515,112,-,6,4,4,1,0,0,17033,1581368668.3620808,bdb.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/bdb.cpython-36.pyc
18588,3147593,112,-,6,4,4,1,0,0,10423,1581368668.4010808,posixpath.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/posixpath.cpython-36.pyc
18589,3147568,112,-,6,4,4,1,0,0,11992,1581368668.390081,lzma.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/lzma.cpython-36.pyc
18590,3147656,112,-,6,4,4,1,0,0,17885,1581368668.4220808,wave.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/wave.cpython-36.pyc
18591,3147573,112,-,6,4,4,1,0,0,15553,1581368668.3930807,mimetypes.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/mimetypes.cpython-36.pyc
18592,3147607,112,-,6,4,4,1,0,0,7982,1581368668.4060807,runpy.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/runpy.cpython-36.pyc
18593,3147600,112,-,6,4,4,1,0,0,84510,1581368668.4040809,pydoc.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/pydoc.cpython-36.pyc
18594,3147627,112,-,6,4,4,1,0,0,18174,1581368668.413081,statistics.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/statistics.cpython-36.pyc
18595,3147603,112,-,6,4,4,1,0,0,19330,1581368668.4050808,random.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/random.cpython-36.pyc
18596,3147512,112,-,6,4,4,1,0,0,6815,1581368668.3600807,asynchat.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/asynchat.cpython-36.pyc
18597,3147582,112,-,6,4,4,1,0,0,48054,1581368668.3960807,optparse.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/optparse.cpython-36.pyc
18598,3147631,112,-,6,4,4,1,0,0,35485,1581368668.4140809,subprocess.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/subprocess.cpython-36.pyc
18599,3147570,112,-,6,4,4,1,0,0,1867,1581368668.3910809,macurl2path.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/macurl2path.cpython-36.pyc
18600,3147660,112,-,6,4,4,1,0,0,5534,1581368668.4240808,zipapp.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/zipapp.cpython-36.pyc
18601,3147575,112,-,6,4,4,1,0,0,3836,1581368668.3940809,netrc.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/netrc.cpython-36.pyc
18602,3147583,112,-,6,4,4,1,0,0,29628,1581368668.3960807,os.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/os.cpython-36.pyc
18603,3147601,112,-,6,4,4,1,0,0,8755,1581368668.4040809,queue.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/queue.cpython-36.pyc
18604,3147496,112,-,6,4,4,1,0,0,4104,1581368668.3520808,_compression.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/_compression.cpython-36.pyc
18605,3147564,112,-,6,4,4,1,0,0,62372,1581368668.390081,ipaddress.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/ipaddress.cpython-36.pyc
18606,3147644,112,-,6,4,4,1,0,0,3320,1581368668.4170809,token.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/token.cpython-36.pyc
18607,3147621,112,-,6,4,4,1,0,0,24250,1581368668.4110808,socketserver.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/socketserver.cpython-36.pyc
18608,3147533,112,-,6,4,4,1,0,0,4244,1581368668.3730807,copyreg.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/copyreg.cpython-36.pyc
18609,3147611,112,-,6,4,4,1,0,0,9458,1581368668.4080808,shelve.cpython-36.pyc,17544,/usr/lib/python3.6/__pycache__/shelve.cpython-36.pyc
18610,3147473,112,-,6,4,4,1,0,0,4961856,1581368668.3470807,magic.mgc,16502,/usr/lib/file/magic.mgc
18611,2230029,112,-,7,5,5,1,0,0,59216,1580945626.203241,chgpasswd,16218,/usr/sbin/chgpasswd
18612,2230063,112,-,7,5,5,1,0,0,18544,1580945626.214241,readprofile,16218,/usr/sbin/readprofile
18613,2230073,112,-,7,5,5,1,0,0,84464,1580945626.218241,userdel,16218,/usr/sbin/userdel
18614,2230054,112,-,7,5,5,1,0,0,10232,1580945626.212241,mklost+found,16218,/usr/sbin/mklost+found
18615,2230076,112,-,7,5,5,1,0,0,61624,1580945626.220241,vipw,16218,/usr/sbin/vipw
18616,2230057,112,-,7,5,5,1,0,0,19850,1580945626.213241,pam-auth-update,16218,/usr/sbin/pam-auth-update
18617,2230031,112,-,7,5,5,1,0,0,55152,1580945626.204241,chpasswd,16218,/usr/sbin/chpasswd
18618,2230026,112,-,7,5,5,1,0,0,860,1580945626.203241,add-shell,16218,/usr/sbin/add-shell
18619,2230075,112,l,7,7,7,1,0,0,4,1580945626.219241,vigr,16218,/usr/sbin/vigr
18620,2230056,112,-,7,5,5,1,0,0,6136,1580945626.213241,nologin,16218,/usr/sbin/nologin
18621,2230039,112,-,7,5,5,1,0,0,14408,1580945626.205241,e2freefrag,16218,/usr/sbin/e2freefrag
18622,2230040,112,-,7,5,5,1,0,0,22600,1580945626.206241,e4crypt,16218,/usr/sbin/e4crypt
18623,2230038,112,-,7,5,5,1,0,0,4448,1580945626.205241,dpkg-reconfigure,16218,/usr/sbin/dpkg-reconfigure
18624,2230051,112,-,7,5,5,1,0,0,30976,1580945626.211241,iconvconfig,16218,/usr/sbin/iconvconfig
18625,2230061,112,-,7,5,5,1,0,0,46800,1580945626.213241,pwconv,16218,/usr/sbin/pwconv
18626,2230047,112,-,7,5,5,1,0,0,69816,1580945626.208241,groupmod,16218,/usr/sbin/groupmod
18627,2230048,112,-,7,5,5,1,0,0,55096,1580945626.208241,grpck,16218,/usr/sbin/grpck
18628,2230062,112,-,7,5,5,1,0,0,46776,1580945626.214241,pwunconv,16218,/usr/sbin/pwunconv
18629,2230045,112,-,7,5,5,1,0,0,54968,1580945626.207241,groupdel,16218,/usr/sbin/groupdel
18630,2230055,112,-,7,5,5,1,0,0,84368,1580945626.212241,newusers,16218,/usr/sbin/newusers
18631,2230035,112,l,7,7,7,1,0,0,7,1580945626.205241,delgroup,16218,/usr/sbin/delgroup
18632,2230059,112,-,7,5,5,1,0,0,10232,1580945626.213241,pam_timestamp_check,16218,/usr/sbin/pam_timestamp_check
18633,2230053,112,-,7,5,5,1,0,0,30800,1580945626.212241,ldattach,16218,/usr/sbin/ldattach
18634,2230044,112,-,7,5,5,1,0,0,63408,1580945626.207241,groupadd,16218,/usr/sbin/groupadd
18635,2230065,112,l,7,7,7,1,0,0,21,1580945626.214241,rmt,16218,/usr/sbin/rmt
18636,2230067,112,-,7,5,5,1,0,0,43088,1580945626.215241,rtcwake,16218,/usr/sbin/rtcwake
18637,2230060,112,-,7,5,5,1,0,0,50992,1580945626.213241,pwck,16218,/usr/sbin/pwck
18638,2230074,112,-,7,5,5,1,0,0,126016,1580945626.219241,usermod,16218,/usr/sbin/usermod
18639,2230046,112,-,7,5,5,1,0,0,59256,1580945626.208241,groupmems,16218,/usr/sbin/groupmems
18640,2230064,112,-,7,5,5,1,0,0,904,1580945626.214241,remove-shell,16218,/usr/sbin/remove-shell
18641,2230049,112,-,7,5,5,1,0,0,50872,1580945626.210241,grpconv,16218,/usr/sbin/grpconv
18642,2230069,112,-,7,5,5,1,0,0,936,1580945626.216241,tarcat,16218,/usr/sbin/tarcat
18643,2230043,112,-,7,5,5,1,0,0,14352,1580945626.206241,filefrag,16218,/usr/sbin/filefrag
18644,2230068,112,-,7,5,5,1,0,0,9262,1580945626.216241,service,16218,/usr/sbin/service
18645,2230070,112,-,7,5,5,1,0,0,31136,1580945626.216241,update-passwd,16218,/usr/sbin/update-passwd
18646,2230072,112,-,7,5,5,1,0,0,126240,1580945626.218241,useradd,16218,/usr/sbin/useradd
18647,2230077,112,-,7,5,5,1,0,0,55440,1580945626.221241,zic,16218,/usr/sbin/zic
18648,2230052,112,-,7,5,5,1,0,0,16031,1580945626.211241,invoke-rc.d,16218,/usr/sbin/invoke-rc.d
18649,2230058,112,-,7,5,5,1,0,0,2890,1580945626.213241,pam_getenv,16218,/usr/sbin/pam_getenv
18650,2230032,112,-,7,5,5,1,0,0,39096,1580945626.205241,chroot,16218,/usr/sbin/chroot
18651,2230066,112,-,7,5,5,1,0,0,59792,1580945626.215241,rmt-tar,16218,/usr/sbin/rmt-tar
18652,2230028,112,-,7,5,5,1,0,0,37322,1580945626.203241,adduser,16218,/usr/sbin/adduser
18653,2230050,112,-,7,5,5,1,0,0,50872,1580945626.210241,grpunconv,16218,/usr/sbin/grpunconv
18654,2230037,112,-,7,5,5,1,0,0,3663,1580945626.205241,dpkg-preconfigure,16218,/usr/sbin/dpkg-preconfigure
18655,2230033,112,l,7,7,7,1,0,0,4,1580945626.205241,cpgr,16218,/usr/sbin/cpgr
18656,2230027,112,l,7,7,7,1,0,0,7,1580945626.203241,addgroup,16218,/usr/sbin/addgroup
18657,2230036,112,-,7,5,5,1,0,0,16495,1580945626.205241,deluser,16218,/usr/sbin/deluser
18658,2230041,112,-,7,5,5,1,0,0,26616,1580945626.206241,e4defrag,16218,/usr/sbin/e4defrag
18659,2230030,112,-,7,5,5,1,0,0,43088,1580945626.204241,chmem,16218,/usr/sbin/chmem
18660,2230071,112,-,7,5,5,1,0,0,16508,1580945626.216241,update-rc.d,16218,/usr/sbin/update-rc.d
18661,2230034,112,-,7,5,5,1,0,0,57304,1580945626.205241,cppw,16218,/usr/sbin/cppw
18662,2230042,112,-,7,5,5,1,0,0,30800,1580945626.206241,fdformat,16218,/usr/sbin/fdformat
18663,3148887,112,-,7,5,5,1,0,0,9053,1581368668.7870808,update-mime,16218,/usr/sbin/update-mime
18664,2359835,112,-,7,5,5,1,0,0,19,1580945626.663241,policy-rc.d,16218,/usr/sbin/policy-rc.d
18665,2230486,112,d,7,5,5,2,0,0,4096,1580945626.430241,dpkg,16219,/usr/share/dpkg
18666,2230718,112,d,7,5,5,2,0,0,4096,1580945626.431241,pam,16219,/usr/share/pam
18667,2230084,112,d,7,5,5,2,0,0,4096,1580945626.430241,base-files,16219,/usr/share/base-files
18668,2230729,112,d,7,5,5,2,0,0,4096,1580945626.431241,pam-configs,16219,/usr/share/pam-configs
18669,3148970,112,d,7,5,5,1,0,0,4096,1581368668.8570807,info,16219,/usr/share/info
18670,2230186,112,d,7,5,5,2,0,0,4096,1580945626.430241,common-licenses,16219,/usr/share/common-licenses
18671,2230094,112,d,7,5,5,2,0,0,4096,1580945626.430241,base-passwd,16219,/usr/share/base-passwd
18672,2230713,112,d,7,5,5,2,0,0,4096,1580945626.431241,menu,16219,/usr/share/menu
18673,2230514,112,d,7,5,5,2,0,0,4096,1580945626.430241,keyrings,16219,/usr/share/keyrings
18674,2230644,112,d,7,5,5,26,0,0,4096,1580945626.431241,man,16219,/usr/share/man
18675,3148902,112,d,7,5,5,1,0,0,4096,1581368668.8570807,doc,16219,/usr/share/doc
18676,2230499,112,d,7,5,5,3,0,0,4096,1580945626.430241,gdb,16219,/usr/share/gdb
18677,2230081,112,d,7,5,5,3,0,0,4096,1580945626.430241,apport,16219,/usr/share/apport
18678,2230213,112,d,7,5,5,2,0,0,4096,1580945626.430241,dict,16219,/usr/share/dict
18679,2230520,112,d,7,5,5,2,0,0,4096,1580945626.430241,libc-bin,16219,/usr/share/libc-bin
18680,3148893,112,d,7,5,5,1,0,0,4096,1581368668.8570807,bug,16219,/usr/share/bug
18681,3148983,112,d,7,5,5,1,0,0,4096,1581368668.8570807,pixmaps,16219,/usr/share/pixmaps
18682,2230097,112,d,7,5,5,3,0,0,4096,1580945626.430241,bash-completion,16219,/usr/share/bash-completion
18683,2359304,112,d,7,5,5,3,0,0,4096,1580945626.431241,sensible-utils,16219,/usr/share/sensible-utils
18684,2230549,112,d,7,5,5,49,0,0,4096,1580945626.430241,locale,16219,/usr/share/locale
18685,3148980,112,d,7,5,5,1,0,0,4096,1581368668.8570807,misc,16219,/usr/share/misc
18686,2230491,112,d,7,5,5,3,0,0,4096,1580945626.430241,gcc-8,16219,/usr/share/gcc-8
18687,2230204,112,d,7,5,5,2,0,0,4096,1580945626.430241,debconf,16219,/usr/share/debconf
18688,2230483,112,d,7,5,5,2,0,0,4096,1580945626.430241,doc-base,16219,/usr/share/doc-base
18689,2359312,112,d,7,5,5,2,0,0,4096,1580945626.431241,terminfo,16219,/usr/share/terminfo
18690,2230732,112,d,7,5,5,4,0,0,4096,1580945626.431241,perl5,16219,/usr/share/perl5
18691,2230079,112,d,7,5,5,2,0,0,4096,1580945626.430241,adduser,16219,/usr/share/adduser
18692,2359301,112,d,7,5,5,3,0,0,4096,1580945626.431241,polkit-1,16219,/usr/share/polkit-1
18693,2230211,112,d,7,5,5,2,0,0,4096,1580945626.430241,debianutils,16219,/usr/share/debianutils
18694,3148972,112,d,7,5,5,1,0,0,4096,1581368668.8570807,lintian,16219,/usr/share/lintian
18695,2359307,112,d,7,5,5,2,0,0,4096,1580945626.431241,tabset,16219,/usr/share/tabset
18696,3149007,112,d,7,5,5,2,0,0,4096,1581368668.8570807,readline,16219,/usr/share/readline
18697,3148986,112,d,7,5,5,5,0,0,4096,1581368668.8570807,python3,16219,/usr/share/python3
18698,3148967,112,d,7,5,5,3,0,0,4096,1581368668.8570807,file,16219,/usr/share/file
18699,3148891,112,d,7,5,5,2,0,0,4096,1581368668.8570807,binfmts,16219,/usr/share/binfmts
18700,3148889,112,d,7,5,5,2,0,0,4096,1581368668.8570807,applications,16219,/usr/share/applications
18701,2230489,112,-,6,4,4,1,0,0,2000,1580945626.287241,ostable,18665,/usr/share/dpkg/ostable
18702,2230487,112,-,6,4,4,1,0,0,362,1580945626.287241,abitable,18665,/usr/share/dpkg/abitable
18703,2230490,112,-,6,4,4,1,0,0,1361,1580945626.287241,tupletable,18665,/usr/share/dpkg/tupletable
18704,2230488,112,-,6,4,4,1,0,0,1971,1580945626.287241,cputable,18665,/usr/share/dpkg/cputable
18705,2230721,112,-,6,4,4,1,0,0,1194,1580945626.316241,common-auth,18666,/usr/share/pam/common-auth
18706,2230719,112,-,6,4,4,1,0,0,1175,1580945626.316241,common-account,18666,/usr/share/pam/common-account
18707,2230723,112,-,6,4,4,1,0,0,1416,1580945626.317241,common-password,18666,/usr/share/pam/common-password
18708,2230720,112,-,6,4,4,1,0,0,107,1580945626.316241,common-account.md5sums,18666,/usr/share/pam/common-account.md5sums
18709,2230722,112,-,6,4,4,1,0,0,159,1580945626.317241,common-auth.md5sums,18666,/usr/share/pam/common-auth.md5sums
18710,2230726,112,-,6,4,4,1,0,0,1420,1580945626.317241,common-session-noninteractive,18666,/usr/share/pam/common-session-noninteractive
18711,2230728,112,-,6,4,4,1,0,0,174,1580945626.317241,common-session.md5sums,18666,/usr/share/pam/common-session.md5sums
18712,2230727,112,-,6,4,4,1,0,0,46,1580945626.317241,common-session-noninteractive.md5sums,18666,/usr/share/pam/common-session-noninteractive.md5sums
18713,2230724,112,-,6,4,4,1,0,0,357,1580945626.317241,common-password.md5sums,18666,/usr/share/pam/common-password.md5sums
18714,2230725,112,-,6,4,4,1,0,0,1408,1580945626.317241,common-session,18666,/usr/share/pam/common-session
18715,2230091,112,-,6,4,4,1,0,0,581,1580945626.224241,profile,18667,/usr/share/base-files/profile
18716,2230085,112,-,6,4,4,1,0,0,3106,1580945626.223241,dot.bashrc,18667,/usr/share/base-files/dot.bashrc
18717,2230089,112,-,6,4,4,1,0,0,286,1580945626.224241,motd,18667,/usr/share/base-files/motd
18718,2230092,112,-,6,4,4,1,0,0,363,1580945626.224241,profile.md5sums,18667,/usr/share/base-files/profile.md5sums
18719,2230090,112,-,6,4,4,1,0,0,91,1580945626.224241,networks,18667,/usr/share/base-files/networks
18720,2230087,112,-,6,4,4,1,0,0,72,1580945626.223241,dot.profile.md5sums,18667,/usr/share/base-files/dot.profile.md5sums
18721,2230088,112,-,6,4,4,1,0,0,771,1580945626.224241,info.dir,18667,/usr/share/base-files/info.dir
18722,2230093,112,-,6,4,4,1,0,0,771,1580945626.225241,staff-group-for-usr-local,18667,/usr/share/base-files/staff-group-for-usr-local
18723,2230086,112,-,6,4,4,1,0,0,148,1580945626.223241,dot.profile,18667,/usr/share/base-files/dot.profile
18724,2230731,112,-,6,4,4,1,0,0,682,1580945626.317241,unix,18668,/usr/share/pam-configs/unix
18725,2230730,112,-,6,4,4,1,0,0,154,1580945626.317241,mkhomedir,18668,/usr/share/pam-configs/mkhomedir
18726,2230508,112,-,6,4,4,1,0,0,771,1580945626.293241,dir,18669,/usr/share/info/dir
18727,2230512,112,-,6,4,4,1,0,0,14828,1580945626.295241,gzip.info.gz,18669,/usr/share/info/gzip.info.gz
18728,2230513,112,-,6,4,4,1,0,0,52258,1580945626.295241,sed.info.gz,18669,/usr/share/info/sed.info.gz
18729,2230510,112,-,6,4,4,1,0,0,92415,1580945626.294241,find.info.gz,18669,/usr/share/info/find.info.gz
18730,2230511,112,-,6,4,4,1,0,0,29826,1580945626.294241,grep.info.gz,18669,/usr/share/info/grep.info.gz
18731,2230506,112,-,6,4,4,1,0,0,222504,1580945626.292241,coreutils.info.gz,18669,/usr/share/info/coreutils.info.gz
18732,2230507,112,-,6,4,4,1,0,0,61183,1580945626.293241,diffutils.info.gz,18669,/usr/share/info/diffutils.info.gz
18733,2230509,112,-,6,4,4,1,0,0,23655,1580945626.293241,find-maint.info.gz,18669,/usr/share/info/find-maint.info.gz
18734,3148971,112,-,6,4,4,1,0,0,24906,1581368668.808081,rluserman.info.gz,18669,/usr/share/info/rluserman.info.gz
18735,2230187,112,-,6,4,4,1,0,0,11358,1580945626.239241,Apache-2.0,18670,/usr/share/common-licenses/Apache-2.0
18736,2230195,112,-,6,4,4,1,0,0,12632,1580945626.240241,GPL-1,18670,/usr/share/common-licenses/GPL-1
18737,2230192,112,-,6,4,4,1,0,0,20431,1580945626.239241,GFDL-1.2,18670,/usr/share/common-licenses/GFDL-1.2
18738,2230198,112,l,7,7,7,1,0,0,6,1580945626.242241,LGPL,18670,/usr/share/common-licenses/LGPL
18739,2230199,112,-,6,4,4,1,0,0,25383,1580945626.243241,LGPL-2,18670,/usr/share/common-licenses/LGPL-2
18740,2230196,112,-,6,4,4,1,0,0,18092,1580945626.242241,GPL-2,18670,/usr/share/common-licenses/GPL-2
18741,2230197,112,-,6,4,4,1,0,0,35147,1580945626.242241,GPL-3,18670,/usr/share/common-licenses/GPL-3
18742,2230200,112,-,6,4,4,1,0,0,26530,1580945626.243241,LGPL-2.1,18670,/usr/share/common-licenses/LGPL-2.1
18743,2230188,112,-,6,4,4,1,0,0,6111,1580945626.239241,Artistic,18670,/usr/share/common-licenses/Artistic
18744,2230202,112,-,6,4,4,1,0,0,25755,1580945626.244241,MPL-1.1,18670,/usr/share/common-licenses/MPL-1.1
18745,2230190,112,-,6,4,4,1,0,0,7048,1580945626.239241,CC0-1.0,18670,/usr/share/common-licenses/CC0-1.0
18746,2230189,112,-,6,4,4,1,0,0,1499,1580945626.239241,BSD,18670,/usr/share/common-licenses/BSD
18747,2230191,112,l,7,7,7,1,0,0,8,1580945626.239241,GFDL,18670,/usr/share/common-licenses/GFDL
18748,2230193,112,-,6,4,4,1,0,0,22962,1580945626.239241,GFDL-1.3,18670,/usr/share/common-licenses/GFDL-1.3
18749,2230201,112,-,6,4,4,1,0,0,7651,1580945626.243241,LGPL-3,18670,/usr/share/common-licenses/LGPL-3
18750,2230203,112,-,6,4,4,1,0,0,16726,1580945626.244241,MPL-2.0,18670,/usr/share/common-licenses/MPL-2.0
18751,2230194,112,l,7,7,7,1,0,0,5,1580945626.240241,GPL,18670,/usr/share/common-licenses/GPL
18752,2230096,112,-,6,4,4,1,0,0,877,1580945626.225241,passwd.master,18671,/usr/share/base-passwd/passwd.master
18753,2230095,112,-,6,4,4,1,0,0,446,1580945626.225241,group.master,18671,/usr/share/base-passwd/group.master
18754,2230714,112,-,6,4,4,1,0,0,194,1580945626.316241,bash,18672,/usr/share/menu/bash
18755,2230715,112,-,6,4,4,1,0,0,108,1580945626.316241,dash,18672,/usr/share/menu/dash
18756,2230716,112,-,6,4,4,1,0,0,158,1580945626.316241,procps,18672,/usr/share/menu/procps
18757,2230516,112,-,6,4,4,1,0,0,6713,1580945626.296241,ubuntu-archive-removed-keys.gpg,18673,/usr/share/keyrings/ubuntu-archive-removed-keys.gpg
18758,2230518,112,-,6,4,4,1,0,0,0,1580945626.296241,ubuntu-cloudimage-removed-keys.gpg,18673,/usr/share/keyrings/ubuntu-cloudimage-removed-keys.gpg
18759,2230519,112,-,6,4,4,1,0,0,1227,1580945626.296241,ubuntu-master-keyring.gpg,18673,/usr/share/keyrings/ubuntu-master-keyring.gpg
18760,2230515,112,-,6,4,4,1,0,0,7399,1580945626.295241,ubuntu-archive-keyring.gpg,18673,/usr/share/keyrings/ubuntu-archive-keyring.gpg
18761,2230517,112,-,6,4,4,1,0,0,4097,1580945626.296241,ubuntu-cloudimage-keyring.gpg,18673,/usr/share/keyrings/ubuntu-cloudimage-keyring.gpg
